0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.448,21.43,21.552,21.531,21.526,21.641,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.223,21.023,21.063,21.175,21.28,21.45,21.592,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.757,20.733,20.731,20.851,20.828,20.941,21.25,21.444,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.749,20.693,20.741,20.729,20.784,20.794,20.864,21.332,21.587,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.679,20.73,20.768,20.794,20.778,20.787,20.845,20.943,21.41,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.809,20.826,20.926,20.78,20.803,20.783,20.798,20.818,21.113,21.44,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.907,20.873,20.951,20.793,20.754,20.871,20.914,20.804,20.937,21.207,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.994,20.906,20.951,20.956,20.842,20.936,20.933,20.932,21.041,21.133,21.362,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.036,21.034,20.991,21.018,20.998,21.025,21.018,20.914,21.035,21.087,21.277,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.114,21.101,21.049,21.154,21.117,21.098,20.993,21.131,20.983,21.079,21.188,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.25,21.247,21.143,21.139,21.187,21.17,21.134,21.109,21.107,21.167,21.156,21.33,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.402,21.358,21.425,21.343,21.315,21.292,21.256,21.177,21.162,21.288,21.281,21.33,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.422,21.459,21.408,21.412,21.475,21.396,21.401,21.249,21.295,21.26,21.316,21.387,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.67,21.494,21.53,21.405,21.408,21.492,21.471,21.377,21.487,21.474,21.503,21.543,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.766,21.665,21.701,21.616,21.607,21.579,21.545,21.521,21.563,21.603,21.617,21.703,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.965,21.971,21.894,21.827,21.805,21.708,21.597,21.752,21.726,21.718,21.78,21.693,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.128,22.008,22.105,21.968,21.952,21.968,21.954,21.818,21.809,21.705,21.774,21.78,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.232,22.3,22.135,22.138,22.038,22.089,22.01,21.953,21.853,21.896,21.904,21.977,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.459,22.477,22.274,22.273,22.267,22.233,22.139,22.117,21.981,22.066,21.93,21.903,21.562,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.784,22.692,22.466,22.318,22.35,22.246,22.306,22.143,22.14,22.076,22.114,22.011,21.64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.185,22.825,22.665,22.662,22.505,22.44,22.404,22.299,22.346,22.144,22.206,22.055,21.673,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.47,23.04,22.8,22.612,22.58,22.529,22.594,22.439,22.405,22.304,22.352,22.16,21.595,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.693,23.274,23.148,22.917,22.825,22.874,22.648,22.612,22.431,22.433,22.503,22.387,21.708,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.469,23.291,23.228,23.118,22.974,22.893,22.806,22.746,22.711,22.606,22.621,22.56,21.794,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.39,23.243,23.137,23.113,22.987,22.88,22.899,22.773,22.728,22.65,22.71,22.637,21.961,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.306,23.206,23.164,23.089,22.945,22.936,22.89,22.859,22.814,22.778,22.817,22.686,22.133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.295,23.214,23.221,23.019,22.978,22.954,22.906,22.967,22.903,22.894,22.862,22.826,22.311,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.368,23.254,23.166,23.073,23.006,23.016,22.992,23.045,22.971,22.922,22.988,22.938,22.465,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.318,23.238,23.279,23.162,23.115,23.07,23.005,23.001,23.07,23.03,23.061,23.031,22.612,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.323,23.31,23.258,23.228,23.171,23.08,23.082,22.988,23.043,23.095,23.171,23.085,22.698,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.365,23.28,23.279,23.307,23.259,23.205,23.13,23.05,23.132,23.131,23.232,23.153,22.816,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.433,23.319,23.31,23.303,23.275,23.21,23.204,23.193,23.219,23.218,23.272,23.329,22.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.447,23.5,23.407,23.392,23.364,23.26,23.227,23.176,23.238,23.226,23.331,23.338,23.145,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.564,23.522,23.458,23.411,23.41,23.282,23.29,23.282,23.263,23.293,23.439,23.463,23.116,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.678,23.595,23.533,23.48,23.44,23.44,23.422,23.395,23.416,23.391,23.467,23.537,23.199,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.844,23.748,23.684,23.505,23.579,23.555,23.425,23.383,23.476,23.495,23.563,23.585,23.091,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.896,23.782,23.784,23.682,23.664,23.691,23.551,23.517,23.554,23.567,23.674,23.627,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.092,23.951,23.865,23.885,23.834,23.738,23.71,23.682,23.68,23.719,23.747,23.63,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.196,24.128,24.093,23.978,23.88,23.838,23.777,23.716,23.838,23.849,23.874,23.781,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.236,24.147,24.167,24.133,24.041,23.967,23.949,23.944,23.939,23.912,23.876,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.37,24.203,24.186,24.198,24.107,24.076,24.116,24.09,24.071,24.066,24.047,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.421,24.389,24.418,24.265,24.219,24.275,24.324,24.295,24.24,24.203,24.164,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.516,24.502,24.488,24.436,24.37,24.392,24.402,24.423,24.37,24.297,24.121,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.717,24.71,24.699,24.64,24.659,24.656,24.661,24.681,24.606,24.485,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.974,24.901,24.791,24.751,24.772,24.791,24.835,24.87,24.733,24.506,0,0,0,0
